UNIX Epoch timestamp-utc,x,y,z
1645747241435,0,-0,-66.53648614
1645747242435,1.69956676973781,-3.21303138266709,-56.80613369
1645747243435,2.98309375929194,2.28297255713007,-63.22620726
1645747244435,-2.12445846217226,-9.25175461373615,-60.45678247
1645747245435,-9.93184331254221,-24.8252455844742,-52.5111178
1645747246435,-17.2700769192873,-24.2070561260766,-53.83292501
1645747247435,-13.4726074178399,-27.2147642601313,-55.82175985
1645747248435,-4.35513984745313,-24.1537830672073,-47.95706291
1645747249435,-10.4895136585479,-15.5091193577406,-61.51951504
1645747250435,-14.9331726108978,-16.1428467914446,-60.64194709
1645747251435,-18.6598268294342,-29.7063896323488,-47.25046736
1645747252435,-19.1820895339844,-17.7354892895263,-53.0519954
1645747253435,-27.5559966413529,-33.1314033965783,-46.06265508
1645747254435,-9.22369049097951,-24.5189254940046,-53.39475701
1645747255435,-9.37417296527855,-15.4170013598168,-63.97124647
1645747256435,-16.6769989305681,-15.0274421145683,-64.4444231
1645747257435,-20.9524715866332,-20.4735025611827,-65.03666469
1645747258435,-23.6965637667294,-24.6809643823843,-67.39637386
1645747259435,-21.58095721555,-24.1393549473927,-63.52024485
1645747260435,-16.4025897111748,-16.8209684400843,-67.30540895
1645747261435,-6.93989764351536,-20.604465498161,-41.69143521
1645747262435,-7.74542147845177,-20.0717349063143,-48.9691059
1645747263435,-8.99354082529245,6.33394476662181,-58.70219505
1645747264435,-9.31220959461829,-6.71462516951404,-54.44902028
1645747265435,-15.9776980187403,-15.3115650967814,-45.00099084
1645747266435,-14.4109099025738,-6.75014054209353,-50.55246097
1645747267435,-16.3406263417724,-15.3370917707243,-40.87781969
1645747268435,-20.8816563037222,-8.94321481228319,-45.28053749
1645747269435,-27.9454806935898,-12.1917615675298,-47.69817583
1645747270435,-35.1863432831874,-5.03874351586474,-53.72496665
1645747271435,-37.3108017478755,-10.1474079213968,-36.20173883
1645747272435,-49.057286662999,-3.2052623950139,-48.42272299
1645747273435,-45.2421133420818,-10.1229911021569,-46.0233052
1645747274435,-43.4451755577124,-10.1662754631782,-27.8704289
1645747275435,-52.0846399722235,-12.7988524710105,-26.4283341
1645747276435,-59.6618751543905,-26.6365295970685,12.44810777
1645747277435,-63.4859003888164,-1.09320756940837,-21.31674605
1645747278435,-56.1211110503508,4.08315801559618,-62.79308133
1645747279435,-76.6221352140869,-11.5169694845765,-32.90931732
1645747280435,-69.3812726219734,-17.9030774553644,-12.50936347
1645747281435,-75.993649586428,-13.4447883143344,-9.444101381
1645747282435,-75.9670938559654,-10.1418586439383,-26.58411478
1645747283435,-92.1572377209229,-9.02423425607872,-38.19869864
1645747284435,-77.8791064719204,6.85557680434032,-54.50738247
1645747285435,-86.5451266143783,0.285232837704803,-51.16336353
1645747286435,-84.3410009595601,7.47931553940775,-62.36885496
1645747287435,-86.6956090899353,9.50147207807287,-65.00874935
1645747288435,-98.0172023138823,4.18970413412325,-23.68401705
1645747289435,-93.2902822349201,6.59698049685873,-21.63713545
1645747290435,-103.080494984156,12.2006404106747,-23.12996536
1645747291435,-99.0086162633153,17.7410385661962,-34.47994886
1645747292435,-108.595235074811,18.173882172466,-18.6895105
1645747293435,-105.762623791076,15.4047929494083,-45.15133811
1645747294435,-107.833970793581,1.45169086246693,-62.96943156
1645747295435,-112.950374923522,21.4879103962017,-58.70555034
1645747296435,-122.75829149097,10.3216552186078,-13.50805657
1645747297435,-118.509374567883,16.4436176036671,-35.30245887
1645747298435,-115.411205975748,34.4310440693022,-52.06533227
1645747299435,-126.653132005791,31.3800515750147,-28.77979648
1645747300435,-125.334197378555,34.8894143495149,-49.54653828
1645747301435,-128.759886649752,40.0491321037214,-41.18364954
1645747302435,-130.972864214305,29.6642151268192,-34.5293042
1645747303435,-140.01066458953,34.411066672029,-19.40555787
1645747304435,-141.49778551305,36.5830536894539,-16.99476342
1645747305435,-143.613392065488,34.999290034517,-17.16892474
1645747306435,-143.365538577815,52.9445419946224,-26.5324139
1645747307435,-142.090863501769,52.6337824821861,-59.21430526
1645747308435,-141.683675628805,58.784601108452,-79.58546094
1645747309435,-143.17964846206,56.7624445697869,-71.84621434
1645747310435,-142.427236090565,58.0698542309525,-88.44990666
1645747311435,-153.261974248902,66.8920948041053,-74.46702902
1645747312435,-150.694920273567,67.6401373439896,-84.69779674
1645747313435,-158.263303545999,52.3452200787948,-69.27314897
1645747314435,-169.788490705171,47.1610855061371,-36.0427455
1645747315435,-181.959867312729,47.6194557855612,-11.52572217
1645747316435,-175.577640015219,54.013332744791,-55.30739815
1645747317435,-176.259237103803,65.9198614738273,-28.17587797
1645747318435,-187.288717290145,63.3993798611919,-23.39004845
1645747319435,-195.228880794086,52.5327856411174,-19.78935951
1645747320435,-188.306686971299,59.9277521702546,-20.62272326
1645747321435,-188.837801586842,67.7233764987685,-36.41929206
1645747322435,-194.352541677497,57.2219247054913,-50.57800796
1645747323435,-194.308282127564,67.0641223911216,-39.78541428
1645747324435,-209.11752799211,70.8931235212029,-55.60865708
1645747325435,-193.963057627776,80.6731693040305,-93.25218103
1645747326435,-191.351744099993,83.9583412881368,-107.0179375
1645747327435,-203.567380258741,72.0773392322548,-68.63451616
1645747328435,-212.065214108688,79.3746384867983,-27.27062
1645747329435,-220.235527279574,72.3137384330571,-26.95973752
1645747330435,-218.403181856265,84.3545596655468,-48.41823618
1645747331435,-219.261817150869,83.4877625983042,-68.82858996
1645747332435,-215.446643829952,88.3333912743879,-57.45241486
1645747333435,-222.35113383327,78.8940710983291,-45.56729922
1645747334435,-220.99679156332,88.4932104517842,-42.14906201
1645747335435,-216.030869905162,87.5198672660145,-32.46312132
1645747336435,-220.979087740077,86.8617230138593,-33.16772106
1645747337435,-221.696092472632,99.9036338178336,-39.83531023
1645747338435,-215.871535522386,111.399516049645,-37.37484957
1645747339435,-222.138687987052,115.161925854957,-44.16266353
1645747340435,-215.358124726313,113.901130120499,-47.03625397
1645747341435,-220.501084587975,116.278440387325,-51.11558837
1645747342435,-219.890302779786,123.652319663697,-46.87023859
1645747343435,-226.546939296689,125.476921941403,-45.57992048
1645747344435,-225.024410730455,130.661056514061,-43.77495698
1645747345435,-221.890834498122,133.486748361675,-41.86986705
1645747346435,-229.636255976574,136.159280164842,-37.54441593
1645747347435,-224.794261064768,141.395577940877,-49.02656191
1645747348435,-226.095491871276,142.699658036356,-32.75498038
1645747349435,-222.926507998745,151.682827642397,-42.42917366
1645747350435,-218.482849046395,150.267762008001,-51.07276079
1645747351435,-222.395393383202,153.103442554251,-38.26814565
1645747352435,-219.837191316345,153.642832278259,-44.58554383
1645747353435,-222.705210242793,164.900095599074,-32.72553923
1645747354435,-224.36051746134,169.476029412759,-40.16309724
1645747355435,-218.376626123287,164.870129503164,-37.06660959
1645747356435,-217.641917572519,167.348436611059,-43.86447556
1645747357435,-220.25323110156,169.635848590156,-48.85781824
1645747358435,-209.568975415007,167.431675766626,-52.17461286
1645747359435,-207.860556735534,181.185003881625,-60.04383142
1645747360435,-207.072736722583,177.622368047467,-52.53330162
1645747361435,-207.355997849196,179.633426032004,-57.11847054
1645747362435,-213.32218536778,182.400295544078,-58.82164042
1645747363435,-203.363786324775,198.52871421492,-68.47196893
1645747364435,-204.222421616863,189.794152217724,-56.48919776
1645747365435,-220.262083008779,192.640931318891,-55.94138814
1645747366435,-210.861354314296,197.015981305142,-61.5489509
1645747367435,-213.791336610147,202.007001038018,-59.78594698
1645747368435,-219.739820304229,200.136894689096,-52.66398483
1645747369435,-199.84957794994,198.793969655351,-65.46969308
1645747370435,-198.185418821657,210.640566193357,-73.75233842
1645747371435,-210.825946674098,210.501834268725,-54.2650865
1645747372435,-203.770974195224,218.961152126064,-64.75751189
1645747373435,-212.109473661137,225.474893468144,-42.35932462
1645747374435,-230.716189029645,231.377104483988,-40.82872037
1645747375435,-200.212506270456,234.676704587909,-42.46054996
1645747376435,-208.44478281326,234.913103787923,-49.80043142
1645747377435,-220.784345717103,236.291544195036,-46.49452417
1645747378435,-209.321121928592,234.020780046737,-60.50900022
1645747379435,-217.71273285543,250.671940610789,-42.97808761
1645747380435,-217.47373127875,258.144597018035,-38.94748233
1645747381435,-211.48098803222,250.360071243649,-41.7676096
1645747382435,-223.864810485995,248.213610900167,-36.07026997
1645747383435,-214.853565841233,262.276588671322,-50.64004045
1645747384435,-217.987142073566,259.105731794185,-37.1829656
1645747385435,-225.5201177058,268.445164983878,-27.5958514
1645747386435,-212.569772993769,268.299773927085,-41.66421231
1645747387435,-218.332366573354,275.415056895187,-53.07856999
1645747388435,-219.553930189732,266.762624198067,-32.19487937
1645747389435,-212.587476814496,277.878935882478,-33.62457795
1645747390435,-212.569772993769,279.945486637656,-42.779386
1645747391435,-212.038658378226,288.530218155304,-41.06350466
1645747392435,-211.135763531173,296.128288222858,-36.63164262
1645747393435,-211.472136119969,298.678735931403,-55.02480895
1645747394435,-227.936689206836,290.994097142595,-25.61193321
1645747395435,-218.270403200178,301.141505063992,-29.19622132
1645747396435,-213.109739521562,305.573157675587,-42.06336572
1645747397435,-213.145147159244,299.497809216447,-32.20917805
1645747398435,-219.208705688686,318.799304475409,-35.47326964
1645747399435,-224.236590718762,310.085829730978,-28.62546994
1645747400435,-230.725040936864,323.60053893498,-18.34564113
1645747401435,-222.342281921019,320.670520679822,-30.15084442
1645747402435,-226.998386719586,323.195441714425,-25.39096856
1645747403435,-214.667675725478,324.703735203025,-43.60779587
1645747404435,-213.375296828705,334.823396738706,-39.03682174
1645747405435,-223.900218127451,340.448143905287,-29.50846567
1645747406435,-219.730968393236,342.124025558936,-29.9637804
1645747407435,-216.517724970773,338.400460692679,-31.82822657
1645747408435,-204.257829259576,348.510133529724,-56.13234035
1645747409435,-215.641385852926,353.283621604369,-35.39931559
1645747410435,-217.41176790809,351.084998057509,-36.72378222
1645747411435,-224.546407575837,358.145898111251,-23.0479166
1645747412435,-222.112132254074,357.303517862459,-28.8282661
1645747413435,-214.950936854606,367.859352570886,-32.10174246
1645747414435,-214.747342918124,368.233373840039,-34.25376414
1645747415435,-223.546141717927,364.627453646437,-33.33966628
1645747416435,-208.604117197294,368.965878404617,-46.45929889
1645747417435,-205.541356246614,380.859088869331,-48.39008849
1645747418435,-209.675198338115,373.989083944387,-40.7710349
1645747419435,-212.498957713373,381.226451006323,-30.3923775
1645747420435,-209.967311376979,378.876887125212,-37.54510113
1645747421435,-207.745481901433,384.196424056815,-36.95415561
1645747422435,-211.622618595526,384.156469262268,-37.66795576
1645747423435,-201.389810334386,396.649001642809,-35.22836073
1645747424435,-196.211442832526,390.625816387835,-47.44399763
1645747425435,-199.884985590137,396.202839772216,-40.69595983
1645747426435,-206.134434235334,399.210547905483,-34.09505219
1645747427435,-199.778762667029,396.878741710661,-29.30817623
1645747428435,-201.947480681649,397.270520666893,-35.43285265
1645747429435,-194.414505050673,396.83545734964,-40.71615166
1645747430435,-194.140095831279,404.515656717271,-23.64856972
1645747431435,-195.529845743942,397.392604760727,-34.96588497
1645747432435,-183.809916558023,407.172650544343,-42.01342428
1645747433435,-181.596938990954,404.521205993941,-31.68877316
1645747434435,-177.896840502881,410.941719481816,-43.7884785
1645747435435,-191.218965445164,418.689620028919,-22.21072161
1645747436435,-176.852315092522,416.828392523142,-22.20527689
1645747437435,-174.285261118446,420.231209179115,-26.23244152
1645747438435,-171.966060629526,420.216781058512,-38.52716848
1645747439435,-161.334916406414,425.35319184897,-39.92434609
1645747440435,-160.131056612022,429.566202946842,-38.01138416
1645747441435,-142.347568897919,432.715972572003,-42.25581278
1645747442435,-157.39581634166,420.176826263966,-39.33115152
1645747443435,-149.013057324557,434.87131175863,-37.03340868
1645747444435,-165.495314229636,429.964641036024,-21.80205206
1645747445435,-162.414849459486,443.098669837922,-30.93931529
1645747446435,-158.404934109305,432.920185965124,-24.42915758
1645747447435,-153.589494930478,429.189961966705,-40.63478796
1645747448435,-146.100778848176,435.352989001802,-40.94759468
1645747449435,-148.260644953062,454.809864016982,-24.13494389
1645747450435,-134.203811460011,434.121049507762,-45.42658533
1645747451435,-135.841414856573,449.030846949675,-32.41885378
1645747452435,-149.057316875747,459.293679831955,-31.9169735
1645747453435,-127.910103264883,437.125428075342,-39.9026935
1645747454435,-129.928338803946,441.705801310994,-31.47694262
1645747455435,-115.87150530838,442.488249367966,-26.1875467
1645747456435,-127.795028429523,436.0843837101,9.842485515
1645747457435,-121.713766080612,447.915442272799,-13.68306909
1645747458435,-118.633301310462,452.085169010438,-67.99902833
1645747459435,-93.7682853870219,442.615882738469,-57.94211803
1645747460435,-122.475030361842,459.4290821909,-51.16498416
1645747461435,-103.00082779151,434.520597452436,-8.819914476
1645747462435,-92.4050912098535,447.714558445365,-34.12818983
1645747463435,-99.5131751471378,453.484696669527,-64.4111682
1645747464435,-105.939661997096,445.272876565541,-55.42774642
1645747465435,-103.558498136258,442.539302715852,-32.3064543
1645747466435,-96.7602310560488,436.458404980042,-48.63709324
1645747467435,-76.0202053156327,436.203138238247,-70.70731696
1645747468435,-97.5923106214478,440.726908847766,-39.58273382
1645747469435,-80.3753451656017,438.915624835171,-56.179005
1645747470435,-77.7728835488118,436.593807338987,-54.87411452
1645747471435,-79.4193388576242,437.329641469251,-56.27378929
1645747472435,-76.0733167790739,436.222005780028,-49.14399093
1645747473435,-75.1704219307638,434.147686037985,-62.69175176
1645747474435,-64.5746853503652,434.257561722199,-56.95037601
1645747475435,-66.5663651589662,439.506067907854,-48.26831872
1645747476435,-62.8485628501647,424.877063882468,-51.91960495
1645747477435,-49.3405477896114,418.416595600046,-63.12084737
1645747478435,-58.3872000783451,422.796085008264,-48.06084462
1645747479435,-50.4116289329483,415.055953449602,-50.73549784
1645747480435,-48.9333599204206,425.542977122276,-63.23647493
1645747481435,-48.7032102509597,425.618447290191,-57.17524183
1645747482435,-48.2694666513062,422.434272147941,-49.99235056
1645747483435,-35.8236808243549,411.916172523078,-51.02654016
1645747484435,-26.3609887541796,424.083517272156,-68.2528881
1645747485435,-41.2853094553425,405.706531561273,-71.35561631
1645747486435,-28.5739663199907,419.06808072004,-51.57917792
1645747487435,-24.564050972326,412.850670769793,-56.18016226
1645747488435,-20.200059215138,401.266000106532,-68.70350615
1645747489435,-19.6512407776092,397.13067888677,-61.57649755
1645747490435,-11.6579658127427,404.209336626801,-60.10621233
1645747491435,-11.5428909798991,405.467912650276,-57.5430715
1645747492435,-11.3038894032192,398.948622031526,-69.39930435
1645747493435,-10.330179273256,402.739888077256,-57.8193084
1645747494435,7.64805046507809,401.091752808533,-73.95307583
1645747495435,-0.15933438403393,386.621458105051,-63.62853805
1645747496435,8.32079564644322,388.99432894991,-76.20956478
1645747497435,1.7526782319211,395.217288176827,-57.37151532
1645747498435,7.37364124568475,388.884453265697,-59.53851501
1645747499435,20.6426547270423,388.411654864881,-57.35207895
1645747500435,22.1474794712907,387.086487517425,-67.21743563
1645747501435,15.6944368921279,386.45830936118,-57.66099642
1645747502435,18.4916405356653,387.538198665477,-64.11010182
1645747503435,31.0436492832094,374.44079509165,-58.16138767
1645747504435,14.9597283401026,382.991121092209,-56.35729184
1645747505435,36.9301696053736,377.207664603724,-49.34450452
1645747506435,15.8360674554341,382.165388675005,-46.3741765
1645747507435,19.9964652786557,375.078961946532,-59.76829731
1645747508435,42.1262409292186,374.370874201194,-65.60831998
1645747509435,31.9908036801941,375.36641449522,-37.1584135
1645747510435,47.5524619200087,371.861491142686,-65.16103111
1645747511435,36.9921329785497,374.436355670471,-51.143797
1645747512435,31.2118355782362,371.779361842611,-31.4133722
1645747513435,30.999389732019,371.80932793852,-46.14953019
1645747514435,53.4832417921053,359.289049173053,-49.46088311
1645747515435,49.4467707152359,364.870511978613,-53.93693907
1645747516435,47.4816466370976,358.387846587934,-46.27939968
1645747517435,55.8201461030106,357.655342024145,-54.77618484
1645747518435,57.5639724226809,352.263664491891,-43.44462685
1645747519435,65.663470313172,353.592161405822,-66.60793714
1645747520435,68.9475290185461,345.988542060809,-52.00405021
1645747521435,67.964966980106,353.536668635181,-46.04216568
1645747522435,68.88556564537,352.773088120778,-41.03922423
1645747523435,78.3305538960755,346.002970181412,-45.61713101
1645747524435,85.5360088454755,346.930809295966,-62.7469159
1645747525435,93.0512806582402,347.633347763845,-76.60626689
1645747526435,85.9431967184401,345.78543852318,-48.28152397
1645747527435,88.7758080021751,337.248430786943,-43.10845408
1645747528435,93.5646914530555,342.500266539073,-53.4376154
1645747529435,94.5826611342091,338.525874352199,-68.80002508
1645747530435,106.054736829939,326.326343797016,-45.95829779
1645747531435,104.930544226935,328.177582604156,-27.29023557
1645747532435,114.189642358112,327.695905360984,-32.92701759
1645747533435,113.030042116168,341.333808514311,-91.04892504
1645747534435,99.4335079557498,326.97782891701,-35.26509416
1645747535435,121.147243824871,319.201072130277,-15.46307135
1645747536435,125.112899621345,324.092204877577,-48.64436085
1645747537435,116.738992515235,313.028056396543,-3.852449902
1645747538435,118.890006706612,324.875762790041,-30.66481938
1645747539435,122.058990581658,310.793917476316,-20.01743332
1645747540435,128.166808661032,314.097957001415,-9.118253096
1645747541435,131.849203328378,319.580642676889,-15.92271839
1645747542435,136.850532626734,316.168947177771,-39.7465182
1645747543435,137.744575561535,306.699660906591,-15.44057775
1645747544435,134.796889444957,307.331168628523,-8.551869507
1645747545435,145.330662655953,310.402138520084,-33.31389547
1645747546435,145.755554348388,296.345819881091,-8.992481907
1645747547435,153.173455145263,295.964029623495,-5.440756703
1645747548435,151.358813545197,287.353771431116,-20.28824807
1645747549435,148.003939554396,295.946271937206,-7.554745886
1645747550435,150.181509478752,299.281387413706,-30.96020336
1645747551435,161.13132247119,292.247123889399,-24.78443111
1645747552435,157.723337020721,292.823138842267,-21.25615117
1645747553435,159.635349636676,287.405934635282,-32.01828444
1645747554435,157.484335444041,278.326207609351,0.870078275
1645747555435,170.000936551388,270.944559344537,-20.06222797
1645747556435,169.699971601532,276.478298367897,-26.36610182
1645747557435,163.583301612423,274.850140496447,-29.59230097
1645747558435,168.443000344956,260.70170385953,-25.63792499
1645747559435,167.548957410155,274.632608838215,-67.09771919
1645747560435,156.873553635852,261.087933538303,-24.38776582
1645747561435,160.502836841015,262.661708495392,-39.14262736
1645747562435,171.133981065385,254.152447144871,-40.54764761
1645747563435,168.894447770369,264.899176981306,-40.91104927
1645747564435,169.053782153145,269.592755467647,-52.90558351
1645747565435,174.019703808787,249.353432395495,-41.79210799
1645747566435,167.168325267653,252.517630140471,-55.14896048
1645747567435,171.691651410133,239.812005522876,-34.74396958
1645747568435,172.30243321958,238.009600354215,-27.6998951
1645747569435,169.496377668823,241.686551293764,-35.53219849
1645747570435,168.071220115963,240.555608640793,-38.60471823
1645747571435,171.80672624675,237.827584068562,-39.36711541
1645747572435,171.461501744446,234.969706414056,-54.88938247
1645747573435,160.856913253054,225.729050354448,-41.19509707
1645747574435,163.963933752409,229.764484588633,-34.09302779
1645747575435,163.308892396803,220.529377806483,-38.09640921
1645747576435,160.060241329111,228.761175306954,-57.21007414
1645747577435,156.315883287331,219.288559469299,-42.30155094
1645747578435,152.005002991068,209.286542605484,-44.46937508
1645747579435,154.474685954287,215.115503165974,-45.99408739
1645747580435,156.023770250983,216.6038192573,-65.63479093
1645747581435,157.625966007347,206.07018165713,-50.86499679
1645747582435,148.597017541857,205.274415335046,-59.97202608
1645747583435,145.631627603293,191.897328200973,-35.09459282
1645747584435,148.54390608219,192.563241440781,-52.42190535
1645747585435,137.806538934711,194.059326519761,-70.01134114
1645747586435,149.260910813488,191.985006777719,-51.01602865
1645747587435,158.33411882891,172.23512993718,-27.42170605
1645747588435,152.969861211296,177.860986958464,-36.88465443
1645747589435,152.075818273979,173.551418441491,-51.06993122
1645747590435,153.031824584472,173.563626850322,-27.02110568
1645747591435,151.535851748701,176.442591757593,-54.5266477
1645747592435,144.029431849445,160.366336290918,-32.95856549
1645747593435,139.762811100599,164.643719001787,-59.59539103
1645747594435,147.375453927995,167.718018459823,-58.84153292
1645747595435,149.730062055855,167.183068156993,-62.35504549
1645747596435,144.197618141956,149.126830656393,-30.01843647
1645747597435,148.189829670151,150.024703675037,-60.67129316
1645747598435,146.021111658046,147.133530358146,-17.20402061
1645747599435,151.792557144851,134.826343829733,-19.71837125
1645747600435,158.378378378843,143.370010697343,-28.11587442
1645747601435,149.181243620842,131.571137941536,-32.7560387
1645747602435,150.447066787152,127.291535519684,-61.88450594
1645747603435,167.770255166107,125.7632646346,-16.83405679
1645747604435,157.661373647545,127.299304507337,-40.3584929
1645747605435,163.51248633077,125.978576581849,-57.44695812
1645747606435,142.692793398966,117.511489736068,-53.3932883
1645747607435,141.67482371907,109.712535841868,-56.1749341
1645747608435,174.161334374609,105.126613329546,-17.8184811
1645747609435,161.715548547658,107.553867088766,-48.36181974
1645747610435,148.906834401448,112.497163039443,-77.32481143
1645747611435,157.935782866938,105.864667170005,-44.50261005
1645747612435,176.241533285591,106.046683455658,-42.99483201
1645747613435,147.711826514275,90.912695223351,-39.50819777
1645747614435,156.121141264357,105.617169415863,-57.12813232
1645747615435,151.181775336662,100.013509502047,-54.17824705
1645747616435,155.57232282557,95.5174852774543,-46.05816968
1645747617435,156.997480378431,85.024912327322,-40.32814717
1645747618435,153.500975826839,80.5766118849285,-23.96293331
1645747619435,135.673228560288,75.9019009403693,-64.6462798
1645747620435,143.516021050856,78.5644440449,-56.84713253
1645747621435,144.109099039575,72.8497985905902,-38.83529015
1645747622435,146.180446040822,70.8498391601816,-49.72360984
1645747623435,152.16433737636,65.4159871223985,-26.69578053
1645747624435,134.557887869535,67.3204989884084,-42.16000804
1645747625435,129.928338802688,60.7568141539344,-32.1731247
1645747626435,136.762013523095,58.26629863642,-27.08852902
1645747627435,136.567271497606,62.7478947411981,-42.29942484
1645747628435,127.529471122381,54.854603137302,-31.92165139
1645747629435,137.116089933876,59.6769248496376,-26.72014643
1645747630435,123.369073299159,44.5296183530078,-22.89422791
1645747631435,113.153968857489,62.1729896438218,-38.98168357
1645747632435,113.269043692848,44.1345098303009,-50.27673502
1645747633435,116.3141008228,53.5882581261744,-38.60419024
1645747634435,123.20088700539,36.5797241237674,-24.35497726
1645747635435,118.243817258225,47.3020371417519,-32.89802203
1645747636435,100.929480789005,40.0446926817546,-14.17364319
1645747637435,95.432444519078,34.4343736357772,-39.69970988
1645747638435,101.35437248144,42.8559564095533,-71.23729328
1645747639435,96.0697820564718,39.2711234679274,-43.19359516
1645747640435,109.188313062272,41.9680720895459,-32.53597356
1645747641435,98.6014283916086,41.0036077477096,-93.88504962
